date,SMB_DT97,date_jun,RMW_DT97,CMA_DT97,HML_DT97
19800430,0.014856737,19810630,0.013038463,-0.026465911,0.004613753
19800530,0.022327157,19810630,0.002470995,0.008857282,0.000625803
19800630,0.007740201,19810630,0.018224822,-0.017917621,-0.01735864
19800731,0.028628116,19810630,0.025913163,-0.024544722,-0.071476505
19800829,0.041283791,19810630,0.035894125,-0.032390572,-0.075124007
19800930,0.0023973,19810630,0.022899281,-0.031372528,-0.062205561
19801031,0.01879077,19810630,0.0470952,-0.048230108,-0.068001876
19801128,-0.039468076,19810630,0.087635055,-0.099274953,-0.155177087
19801231,-0.011726478,19810630,-0.019060503,0.020194972,0.023989042
19810130,0.035527453,19810630,-0.037860412,0.061321261,0.08444239
19810227,-0.009395344,19810630,0.005557682,0.016472534,0.021811323
19810331,0.036447015,19810630,-0.027120672,0.020612439,0.022934559
19810430,0.041889954,19810630,-0.006274724,0.021002912,0.023878898
19810529,0.020592196,19810630,-0.011802883,0.007066298,0.00076794
19810630,-0.003143238,19810630,-0.005788225,0.030614435,0.062921336
19770729,0.017676163,19820630,0.012118666,-0.015870726,-0.011132945
19770831,0.006608067,19820630,0.011954425,-0.014487137,-0.025103518
19770930,0.007118211,19820630,0.006751076,-0.004983879,-0.005623991
19771031,0.009416897,19820630,0.003608293,-0.006545385,-0.001621511
19771130,0.035733535,19820630,0.002076999,-0.015463234,-0.028654782
19771230,0.009658124,19820630,0.017444192,-0.017963485,-0.027881565
19780131,0.034392494,19820630,-0.007158196,0.002432478,0.001339955
19780228,0.030672511,19820630,-0.007410746,-0.007827064,-0.007403947
19780331,0.03529424,19820630,-0.010985663,-0.002282693,-0.016638721
19780428,-0.005018796,19820630,0.013746211,-0.008239053,-0.053094027
19780531,0.04308487,19820630,0.014409839,-0.008034578,-0.041578532
19780630,0.011470945,19820630,0.004523753,-0.009656047,-0.01322177
19780731,-0.001183178,19820630,0.001936441,-0.011790175,-0.024209223
19780831,0.050976599,19820630,0.001287467,-0.032570363,-0.042947554
19780929,-0.000517772,19820630,0.006761035,0.002917414,-0.000278081
19781031,-0.094960913,19820630,0.001420423,0.017769653,0.045289732
19781130,0.018975167,19820630,-0.000418284,-0.023718465,-0.039536685
19781229,-0.002478942,19820630,0.024277996,-0.019317996,-0.040507341
19790131,0.053737819,19820630,-0.028901981,0.01204015,0.014486216
19790228,0.000422143,19820630,0.001844255,-0.012830304,0.003975552
19790330,0.029888914,19820630,-0.000180761,-0.032973013,-0.048906925
19790430,0.01850282,19820630,0.019938152,-0.009320003,-0.019806347
19790531,0.002871649,19820630,-0.014487872,-0.001097972,0.00742882
19790629,0.006257017,19820630,-0.010220405,-0.013238982,-0.021025105
19790731,0.014822255,19820630,0.002237194,-0.016931473,-0.004857749
19790831,0.015511578,19820630,0.017284313,-0.012283139,-0.032782716
19790928,-0.006343903,19820630,0.005670509,-0.023519716,-0.019218896
19791031,-0.045498986,19820630,0.022639543,-0.021289897,-0.021295127
19791130,0.017071404,19820630,0.011861358,-0.04820771,-0.065667151
19791231,0.040030844,19820630,-0.003198647,-0.018018169,-0.045800253
19800131,0.02880392,19820630,0.004306804,-0.036512052,-0.041367546
19800229,-0.013586526,19820630,0.02888948,-0.037517601,-0.037980539
19800331,-0.08224278,19820630,0.004280173,0.004550523,0.025029379
19800430,0.015298331,19820630,0.003548499,-0.027445323,0.00403788
19800530,0.021920364,19820630,-0.012900391,-4.08E-05,-0.010061794
19800630,0.011285082,19820630,0.013398438,-0.030714629,-0.020461485
19800731,0.029530125,19820630,0.027552725,-0.022320088,-0.065732779
19800829,0.044147564,19820630,0.021724616,-0.031645902,-0.05771801
19800930,0.011697467,19820630,0.026026842,-0.039726094,-0.044222966
19801031,0.021988632,19820630,0.042777573,-0.051461999,-0.059266428
19801128,-0.026082277,19820630,0.071708174,-0.085563516,-0.109182449
19801231,-0.015693015,19820630,-0.002558159,0.002738088,0.009072329
19810130,0.028145457,19820630,-0.004409852,0.017362839,0.032664317
19810227,-0.009210363,19820630,0.027573236,-0.018738993,-0.006235015
19810331,0.037887116,19820630,-0.020825668,0.010783806,-0.007921172
19810430,0.036908316,19820630,0.017011305,-0.007480022,-0.010613478
19810529,0.013975157,19820630,0.009980379,-0.020102384,-0.035546492
19810630,-0.001742786,19820630,0.008920941,0.021709733,0.044026195
19810731,-0.017355128,19820630,0.031521658,-0.025208814,-0.010558333
19810831,-0.022685294,19820630,0.006866916,0.008339636,0.0325736
19810930,-0.032900599,19820630,0.015944764,0.008912685,-0.001561488
19811030,0.023671643,19820630,0.048474075,-0.045443904,-0.067748901
19811130,-0.010324745,19820630,-0.004350207,0.009509331,0.006523729
19811231,0.011474346,19820630,0.015559874,0.013657255,-0.009564948
19820129,-0.022053226,19820630,-0.015875736,0.02468517,0.020774689
19820226,-0.000471828,19820630,-0.027149522,0.027765282,0.058502664
19820331,-0.003614598,19820630,-0.001629461,0.015602808,0.022719091
19820430,0.010958243,19820630,-0.002536293,0.000851423,-0.023158112
19820528,-0.003025041,19820630,0.00794302,0.002730766,0.02010789
19820630,-0.014499502,19820630,0.007215421,0.02195104,0.010087791
19780731,-0.003367511,19830630,-0.004025284,-0.021115164,-0.03685136
19780831,0.048894551,19830630,-0.015585508,-0.016351372,-0.045394933
19780929,0.001001519,19830630,0.003113661,0.017478988,0.014191867
19781031,-0.094888408,19830630,0.020801054,-0.001400012,0.047975554
19781130,0.022477404,19830630,0.003328829,-0.000282662,-0.025472686
19781229,-0.003706551,19830630,0.018166802,-0.00558271,-0.02849884
19790131,0.050774832,19830630,-0.031481902,-0.005204096,-0.003678499
19790228,0.001521596,19830630,0.004929899,0.002576488,0.015788534
19790330,0.024844115,19830630,-0.030709511,-0.003505604,-0.023096017
19790430,0.01681187,19830630,0.012363596,0.00679323,0.005401005
19790531,0.003469684,19830630,-0.019297737,-0.002921346,0.005621041
19790629,0.008879618,19830630,-0.013070248,-0.002038185,-0.000756213
19790731,0.014139792,19830630,-0.013637232,-0.002284275,0.00715254
19790831,0.014193251,19830630,0.001984294,-0.013783183,-0.026538549
19790928,-0.007924845,19830630,8.98E-05,-0.010709544,-0.004583884
19791031,-0.039079234,19830630,0.03517855,-0.011529497,0.002262892
19791130,0.01837433,19830630,-0.003688639,-0.019308424,-0.03722885
19791231,0.037601488,19830630,-0.014994478,-0.007901764,-0.038231729
19800131,0.028241446,19830630,-0.031680978,-0.001742376,-0.032068621
19800229,-0.004590193,19830630,0.002735722,0.009200289,0.003625748
19800331,-0.078532764,19830630,0.030057304,-0.015301038,0.013310049
19800430,0.020933234,19830630,0.010367971,-0.023863385,0.007936455
19800530,0.016789664,19830630,-0.011768103,-0.005828164,-0.00917013
19800630,0.009414303,19830630,0.018198055,-0.012820812,-0.014116683
19800731,0.022162213,19830630,-0.002245075,-0.017562775,-0.079598342
19800829,0.047253914,19830630,0.0081482,-0.021072391,-0.057033448
19800930,0.011784851,19830630,0.006333831,-0.022805071,-0.031307489
19801031,0.028331491,19830630,0.013004132,-0.011533548,-0.021477693
19801128,-0.022563518,19830630,0.022780002,-0.010016619,-0.045030462
19801231,-0.020807464,19830630,0.009484468,-0.023577962,-0.002422206
19810130,0.025196081,19830630,0.002018852,-0.003518255,0.00985906
19810227,-0.012810215,19830630,0.010898206,-0.016029549,-0.012854672
19810331,0.035372526,19830630,-0.021850312,-0.01298142,-0.031714487
19810430,0.033892597,19830630,0.01363868,-0.022093953,-0.035683065
19810529,0.015369492,19830630,0.01878396,-0.039173956,-0.050180459
19810630,0.00405905,19830630,0.023920777,0.007620062,0.03744808
19810731,-0.013007622,19830630,0.020183046,-0.019804245,0.010131017
19810831,-0.020262986,19830630,0.025455741,-0.011206585,0.031789412
19810930,-0.036384909,19830630,0.029388669,-0.016583995,-0.013299553
19811030,0.027374709,19830630,0.053104907,-0.077883486,-0.049671014
19811130,-0.00755665,19830630,-0.007066807,0.006848426,0.018929405
19811231,0.010323991,19830630,0.026654901,-0.000296987,-0.008413915
19820129,-0.02418415,19830630,0.029095081,-0.013267745,-0.028093598
19820226,-0.007337937,19830630,0.011595793,-0.013293309,0.017067315
19820331,-0.005343787,19830630,0.020705746,-0.010537631,-0.010940965
19820430,0.009708038,19830630,0.032886778,-0.039154887,-0.052025161
19820528,0.002041683,19830630,0.035910277,-0.007199643,0.004338443
19820630,-0.010513875,19830630,0.031156615,-0.038791999,-0.028232586
19820730,0.002843142,19830630,0.037235319,-0.028676637,-0.044347466
19820831,-0.045740852,19830630,-0.015609186,-0.008040166,-0.026298955
19820930,0.021925093,19830630,0.048549022,-0.032187274,-0.014867462
19821029,0.010049451,19830630,0.007428477,-0.037054687,-0.065868351
19821130,0.041057438,19830630,0.005934356,-0.029952576,-0.080351897
19821231,-0.002117246,19830630,0.00724083,0.013653924,-0.033136017
19830131,0.028002683,19830630,-0.020024627,0.00821717,-0.003673573
19830228,0.023773857,19830630,-6.13E-05,-0.006695294,0.003991523
19830331,0.015201867,19830630,0.006835911,0.006920839,0.012964922
19830429,-0.003128549,19830630,0.003777984,0.019970627,0.019641754
19830531,0.066927787,19830630,-0.034894881,0.002474966,-0.001698642
19830630,-0.00044863,19830630,0.010438789,0.004740333,-0.030321036
19790731,0.012073253,19840629,-0.011299557,0.001257287,0.013480463
19790831,0.00826,19840629,0.006385623,-0.020913064,-0.033530818
19790928,-0.009828371,19840629,0.001506523,0.004865141,-0.008059212
19791031,-0.038030601,19840629,0.021267143,0.008657132,0.001242715
19791130,0.016196357,19840629,-0.012707123,-0.014205981,-0.027358884
19791231,0.038211019,19840629,-0.021313243,-0.008404997,-0.037829743
19800131,0.022128017,19840629,-0.031161717,3.53E-05,-0.046372299
19800229,-0.008141903,19840629,0.003668966,0.019142927,-0.001798377
19800331,-0.07181756,19840629,0.01549475,-0.005037453,0.024151919
19800430,0.018262061,19840629,0.002974276,-0.001057493,0.01964229
19800530,0.016448389,19840629,-0.011912071,-0.020419799,-0.012975606
19800630,0.009507768,19840629,0.007395589,-0.006144908,-0.003210564
19800731,0.022671327,19840629,-0.01258702,-0.042479608,-0.092717333
19800829,0.044429207,19840629,-0.011690983,-0.021212173,-0.044070969
19800930,0.013161813,19840629,-0.001819786,-0.017226997,-0.02229701
19801031,0.017658805,19840629,-0.001224872,0.003320983,-0.015900401
19801128,-0.024660058,19840629,-0.005101492,0.007226074,-0.044083355
19801231,-0.022098793,19840629,0.003882978,-0.00309087,0.008611834
19810130,0.031327885,19840629,0.010114919,-0.017748415,0.003706411
19810227,-0.012315611,19840629,0.011153335,-0.004266867,-0.015740519
19810331,0.037487764,19840629,-0.020679453,-0.036688708,-0.03274983
19810430,0.03847402,19840629,-0.000731916,-0.041861336,-0.036144249
19810529,0.016113412,19840629,-0.001917582,-0.032407615,-0.038269371
19810630,0.005514186,19840629,0.028421403,0.002606214,0.033178618
19810731,-0.009903545,19840629,0.017965727,0.005697163,0.017602218
19810831,-0.019356685,19840629,0.024477982,0.009278819,0.031161291
19810930,-0.033718542,19840629,0.017700988,-0.022313939,-0.005145249
19811030,0.024041454,19840629,0.011971394,-0.047745416,-0.03575297
19811130,-0.007149814,19840629,0.002879295,0.006960082,0.017778185
19811231,0.010934759,19840629,0.017101598,-0.010171891,-0.015194654
19820129,-0.020905092,19840629,0.012145866,-0.027523555,-0.020470145
19820226,-0.005523815,19840629,0.010715435,-0.030486682,0.006985939
19820331,-0.005072494,19840629,0.027079082,-0.02815808,-0.004260009
19820430,0.005868178,19840629,0.026180443,-0.045700558,-0.040334773
19820528,-7.60E-05,19840629,0.03640068,-0.013190406,0.00453698
19820630,-0.009633857,19840629,0.031682852,-0.032849256,-0.023437782
19820730,0.006223676,19840629,0.04021267,-0.037223452,-0.042116182
19820831,-0.043489706,19840629,0.003959071,-0.016487403,-0.012368337
19820930,0.027854655,19840629,0.044768036,-0.050860947,-0.010934571
19821029,0.015221569,19840629,0.00747138,-0.051749971,-0.044979379
19821130,0.044026475,19840629,-0.009029979,-0.07742484,-0.06273617
19821231,-0.007365424,19840629,0.02461578,-0.015193125,-0.026667087
19830131,0.03423961,19840629,-0.023857802,-0.00732157,-0.025510909
19830228,0.023534263,19840629,0.003953818,-0.042614293,-0.013965417
19830331,0.014106646,19840629,0.034666837,-0.035752159,-0.014092811
19830429,0.001044884,19840629,0.037651993,-0.016353522,-0.009358209
19830531,0.061638535,19840629,-0.015327849,-0.021651158,-0.03251603
19830630,-0.000669907,19840629,0.030005464,-0.0245102,-0.050356699
19830729,0.010945655,19840629,0.024996083,0.00884145,0.026596356
19830831,-0.038054627,19840629,0.018416758,0.019165152,0.022564554
19830930,0.009681551,19840629,0.025017353,-0.01879692,-0.015918824
19831031,-0.033241266,19840629,0.024423343,0.011234236,0.016142635
19831130,0.023639677,19840629,-0.007724296,-0.013039031,-0.024753445
19831230,-0.001644749,19840629,0.002605591,0.022000428,-0.008655438
19840131,-0.002148969,19840629,-0.008124826,0.065574042,0.069075572
19840229,-0.014878972,19840629,0.009409579,0.017186402,0.026780065
19840330,-0.00566079,19840629,-0.018809057,0.003942579,0.00070728
19840430,-0.014698925,19840629,0.035468852,0.005464627,0.001845705
19840531,-0.000446999,19840629,0.026477477,-0.009283578,0.012511061
19840629,0.006043616,19840629,0.021312575,-0.021838439,-0.021753918
19800731,0.025644379,19850628,-0.00268963,-0.03174365,-0.060489019
19800829,0.04408367,19850628,-0.003362953,-0.020998561,-0.033759421
19800930,0.018607308,19850628,0.000918788,-0.00534858,-0.026136083
19801031,0.025068244,19850628,0.001533138,0.001856874,-0.001870066
19801128,-0.01122126,19850628,0.005233234,0.008523619,-0.027507341
19801231,-0.029729548,19850628,-0.009124801,-0.003614864,-0.00220335
19810130,0.022027867,19850628,0.006278984,-0.000887889,0.007243438
19810227,-0.015352726,19850628,0.01204214,-0.004948137,-0.015399905
19810331,0.039553968,19850628,-0.025255912,-0.025032075,-0.019204799
19810430,0.029313959,19850628,-0.003188672,-0.036249121,-0.028461747
19810529,0.010180405,19850628,-0.006841039,-0.022171966,-0.032819821
19810630,0.005256156,19850628,0.015553361,-0.001868599,0.036300846
19810731,-0.006635203,19850628,0.011194464,0.017853207,0.0184865
19810831,-0.023709732,19850628,0.018302347,0.005909613,0.018209036
19810930,-0.035732372,19850628,0.009603065,-0.004903456,-0.01127214
19811030,0.024039456,19850628,-0.006589812,-0.024218646,-0.039938656
19811130,-0.011583778,19850628,-0.008975412,0.004693723,0.007680182
19811231,0.010393109,19850628,0.025179135,-0.009864464,-0.011970915
19820129,-0.022750703,19850628,0.003559893,-0.013826998,-0.022809694
19820226,-0.012982392,19850628,0.008184942,-0.026357009,8.52E-05
19820331,-0.00693631,19850628,0.026356002,-0.0211379,-0.010567377
19820430,0.013784141,19850628,0.015717949,-0.020592856,-0.038221116
19820528,0.005215722,19850628,0.037256163,-0.016229506,0.00580005
19820630,-0.019224715,19850628,0.017491171,-0.017108088,-0.02533175
19820730,0.001746778,19850628,0.031810051,-0.027359501,-0.042856261
19820831,-0.040387405,19850628,-0.017913024,-0.009410953,-0.000188465
19820930,0.019142768,19850628,0.01357467,-0.02331679,-0.01559417
19821029,0.017264025,19850628,0.017280319,-0.045419572,-0.034454745
19821130,0.039306902,19850628,-0.006082603,-0.067127094,-0.043188416
19821231,0.000298782,19850628,0.023019751,-0.012626783,-0.019051341
19830131,0.039325128,19850628,0.001784784,-0.020412745,-0.018243398
19830228,0.025970564,19850628,-0.005718782,-0.03526798,-0.012964891
19830331,0.007977887,19850628,0.020304869,-0.019732628,-0.004833822
19830429,-0.001287004,19850628,0.025010307,-0.019884261,0.003088921
19830531,0.0656955,19850628,-0.000718098,-0.016597508,-0.015902278
19830630,0.007514849,19850628,0.027349839,-0.028819483,-0.052536935
19830729,0.006402529,19850628,0.028679578,0.003997981,0.020102472
19830831,-0.034246184,19850628,0.01849719,0.022676079,0.017303134
19830930,0.003984985,19850628,0.018174122,-0.019616474,-0.009794102
19831031,-0.038304471,19850628,0.034521291,0.002779909,0.002088955
19831130,0.021086627,19850628,0.006645138,-0.024605395,-0.007247295
19831230,-0.000930898,19850628,0.012859341,-0.001141248,-0.00402704
19840131,0.005755669,19850628,-0.005180884,0.023239041,0.018739761
19840229,-0.012702371,19850628,0.001631692,-0.004321536,0.004630182
19840330,-0.008060048,19850628,-0.002701064,-0.007196172,-0.01063868
19840430,-0.014886955,19850628,0.043718681,9.34E-05,-0.014419998
19840531,0.002200814,19850628,0.02558041,-0.000743191,-0.007774929
19840629,-0.003616647,19850628,0.03374396,-0.018441266,-0.043048678
19840731,-0.023015746,19850628,0.04136484,-0.023473623,-0.008624754
19840831,0.002314902,19850628,-0.00367471,-0.022750142,-0.023236676
19840928,0.001985551,19850628,-0.004886006,0.002149761,0.018873215
19841031,-0.015556752,19850628,0.014116007,-0.018759847,-0.013709547
19841130,-0.0046357,19850628,-0.007417492,0.002992434,0.014642445
19841231,-0.005463412,19850628,0.021568722,-0.020866447,-0.022127439
19850131,0.028370623,19850628,-0.003223155,-0.017294023,-0.013051359
19850228,0.002159457,19850628,0.019625357,-0.001282947,-0.009144066
19850329,-0.015267154,19850628,0.000168004,0.022382627,0.010137128
19850430,-0.006262419,19850628,0.006152356,-0.001931941,0.022192824
19850531,-0.027359119,19850628,0.013941712,-0.002826476,-0.016351982
19850628,-0.002912078,19850628,0.010835557,-0.012166433,0.005119222
19810731,-0.000952108,19860630,0.014834688,0.02901422,0.018280874
19810831,-0.02001973,19860630,0.034458215,-0.012137384,0.016762266
19810930,-0.043735073,19860630,0.012088596,-0.032182862,-0.012911581
19811030,0.022289311,19860630,-0.02249365,0.004099916,-0.035308783
19811130,-0.009214414,19860630,-0.003051262,0.001580691,-0.00326461
19811231,0.009987046,19860630,0.019606789,-0.025471582,-0.011570313
19820129,-0.024813634,19860630,0.008153909,-0.040402431,-0.02719731
19820226,-0.013046047,19860630,0.01372052,-0.037571643,-0.005286957
19820331,-0.011990312,19860630,0.016875662,-0.019658408,-0.007893055
19820430,0.011321423,19860630,-0.004493049,-0.027020635,-0.036252476
19820528,0.005817542,19860630,0.037557365,-0.009219611,0.003110868
19820630,-0.022054915,19860630,0.021169969,-0.026968956,-0.02808874
19820730,-0.003915304,19860630,0.026457216,-0.05055559,-0.046601077
19820831,-0.040358991,19860630,-0.015961147,0.010829968,0.011532646
19820930,0.016285614,19860630,0.002122604,-0.032387047,-0.025251692
19821029,0.011827023,19860630,0.007345297,-0.030825478,-0.042006578
19821130,0.043078426,19860630,-0.009370721,-0.060735556,-0.060080745
19821231,0.001805629,19860630,0.019131775,-0.002135088,-0.018948472
19830131,0.049659301,19860630,-0.014066157,0.02058817,-0.008021866
19830228,0.019378267,19860630,-0.004830229,-0.037809644,-0.022580428
19830331,0.010091868,19860630,0.014505194,-0.022482969,-0.018991211
19830429,0.001669777,19860630,0.019638274,-0.040942907,0.00894217
19830531,0.071658723,19860630,-0.012932068,0.009699642,-0.018264012
19830630,0.008117228,19860630,0.007462719,0.002977851,-0.038122266
19830729,0.003657509,19860630,0.021203315,-0.013356313,0.01893763
19830831,-0.030513693,19860630,0.000758729,0.026610022,0.013062918
19830930,0.001100473,19860630,0.013576919,-0.034243671,-0.007451664
19831031,-0.038989339,19860630,0.027016266,-0.023322531,0.01096144
19831130,0.017210212,19860630,-0.005100658,-0.001755484,-0.00832647
19831230,-0.003716935,19860630,0.008785796,-0.003166912,0.003388745
19840131,0.006163794,19860630,0.018852846,0.005353642,0.021283102
19840229,-0.009603274,19860630,0.003376079,0.012748245,0.002446777
19840330,-0.012251347,19860630,-0.008658733,0.007711954,-0.009354062
19840430,-0.013895698,19860630,0.029383802,-0.014019241,-0.0064647
19840531,0.000722334,19860630,0.025858031,-0.012820728,-0.011655817
19840629,-0.007619855,19860630,0.023130122,-0.033078219,-0.037997437
19840731,-0.026894403,19860630,0.040483104,-0.053465865,-0.009441268
19840831,0.008654441,19860630,-0.000323873,0.009821812,-0.016098955
19840928,-0.001202039,19860630,0.008332568,-0.007569606,0.015915662
19841031,-0.020514535,19860630,0.022051043,-0.048832531,-0.016997811
19841130,-0.010715968,19860630,0.006177617,-0.0064655,0.009433895
19841231,-0.012899743,19860630,0.009709481,-0.0264332,-0.017933118
19850131,0.031338745,19860630,-0.0006088,-0.029290942,-0.023493151
19850228,0.006829366,19860630,0.024517528,-0.009730454,-0.023600523
19850329,-0.019351323,19860630,0.01438388,-0.015750622,-0.013731462
19850430,-0.010595145,19860630,0.024910801,-0.026411842,-0.010669056
19850531,-0.031063276,19860630,0.026660531,-0.036054162,-0.031258257
19850628,-0.005785262,19860630,0.018144385,-0.016614329,-0.009502398
19850731,0.032939464,19860630,-0.015406103,0.011125777,-0.022504701
19850830,-0.000690667,19860630,0.010329584,0.009584593,-0.010072576
19850930,-0.01205725,19860630,0.024496746,0.000103385,0.002360229
19851031,-0.013527343,19860630,0.011576012,-0.012617653,-0.018949104
19851129,-0.00871858,19860630,0.006700074,-0.028001411,-0.042368636
19851231,-0.003899033,19860630,0.009107309,-0.029820234,-0.036903658
19860131,-0.000871191,19860630,-0.010508632,-0.036646006,-0.003077174
19860228,-0.009962288,19860630,0.011685704,-0.041192783,-0.006661573
19860331,-0.007210105,19860630,0.007412984,-0.024893625,0.007359492
19860430,0.019096658,19860630,0.029507211,-0.007809153,-0.03525396
19860530,-0.010849291,19860630,0.01776719,0.005041886,-0.008638876
19860630,-0.017093535,19860630,0.027896518,-0.029981877,-0.004726121
19820730,-0.005471341,19870630,0.02558532,-0.05133976,-0.03694265
19820831,-0.048201957,19870630,-0.012469136,0.014553803,0.008615098
19820930,0.027146069,19870630,0.026076187,-0.017454251,-0.026846996
19821029,0.009585249,19870630,-0.006520799,-0.026417781,-0.007662136
19821130,0.040066106,19870630,0.015755676,-0.071369666,-0.042184208
19821231,0.001590381,19870630,0.008895898,0.002667717,-0.007709842
19830131,0.044554798,19870630,-0.022257679,-0.003083837,-0.030759613
19830228,0.019048103,19870630,0.010806769,-0.030003622,-0.031251277
19830331,0.006902561,19870630,0.022532591,-0.007744217,-0.003631978
19830429,0.001911316,19870630,0.015319073,-0.017241067,0.00654754
19830531,0.07379829,19870630,-0.040873603,-0.009892497,-0.027503875
19830630,0.007869283,19870630,-0.018629588,0.002487067,-0.016558943
19830729,0.004456477,19870630,0.00593873,-0.002227961,0.01341069
19830831,-0.032064708,19870630,-0.022138776,0.026469025,0.019637064
19830930,0.00585374,19870630,0.024993468,-0.024997856,-0.005963946
19831031,-0.034948377,19870630,0.037616237,-0.014109401,0.008341106
19831130,0.016793039,19870630,-0.011084587,-0.017402123,-0.000741629
19831230,-0.007501286,19870630,0.015012357,0.001426883,0.00919889
19840131,0.007784552,19870630,0.00200526,0.031449245,0.013379847
19840229,-0.009437177,19870630,0.002633002,0.003674013,-0.006938605
19840330,-0.011244135,19870630,-0.009470424,-0.00052726,-0.001563483
19840430,-0.017194405,19870630,0.028082802,0.004412395,-0.008934262
19840531,0.002834028,19870630,0.024086082,-0.020044701,-0.007217045
19840629,-0.002006883,19870630,0.033181672,-0.030498165,-0.029548413
19840731,-0.022378114,19870630,0.050920629,-0.041092978,-0.009016371
19840831,0.002202723,19870630,-0.006069986,0.018761467,-0.004898774
19840928,0.001476733,19870630,0.01652796,-0.009560071,0.013982804
19841031,-0.017668068,19870630,0.034867966,-0.044249314,-0.016731526
19841130,-0.008730459,19870630,0.015663864,-0.01062412,-2.19E-05
19841231,-0.007445327,19870630,0.022185512,-0.025464127,-0.00088394
19850131,0.032142948,19870630,-0.030503627,-0.009001736,-0.005790209
19850228,0.008333196,19870630,0.018808796,-0.001511319,-0.016653154
19850329,-0.012193875,19870630,0.006774573,-0.010254094,-0.020900713
19850430,-0.006369722,19870630,0.03080521,-0.017128558,-0.018187135
19850531,-0.02890455,19870630,0.033922989,-0.040427738,-0.021938741
19850628,-0.002019633,19870630,0.027855372,-0.025856606,-0.00799907
19850731,0.027452787,19870630,-0.029357398,0.002350995,-0.010628704
19850830,0.002053548,19870630,0.004224884,-0.009397101,-0.013070495
19850930,-0.011527748,19870630,0.030406922,0.005361103,-0.005875399
19851031,-0.013169823,19870630,0.048195997,-0.022146036,-0.016178352
19851129,-0.010036715,19870630,0.029874648,-0.047081261,-0.031860071
19851231,-0.005586372,19870630,0.025073421,-0.039974718,-0.028111293
19860131,0.002774967,19870630,0.028687872,-0.048207821,-0.03470732
19860228,-0.009619622,19870630,0.047301471,-0.047372201,-0.025869187
19860331,-0.008548604,19870630,0.037825451,-0.044302984,-0.007262999
19860430,0.020594175,19870630,0.029726247,-0.006349313,-0.049105003
19860530,-0.01248808,19870630,0.041923278,-0.03058085,-0.034346954
19860630,-0.009104675,19870630,0.033625095,-0.042138009,-0.04055704
19860731,-0.021894789,19870630,0.061307168,-0.023306235,-0.023762158
19860829,-0.031536432,19870630,-0.01757585,0.021192658,-7.49E-05
19860930,0.025262685,19870630,-0.022413251,0.036561567,0.031909787
19861031,-0.026088413,19870630,0.025363579,-0.017527508,-0.045280278
19861128,-0.022653279,19870630,0.010723689,0.013439838,-0.01432122
19861231,0.00688421,19870630,-0.002240779,0.002266447,-0.020066077
19870130,-0.027322216,19870630,-0.003277021,0.000466532,-0.009834939
19870227,0.017237978,19870630,-0.016836783,-0.031871729,-0.031236622
19870331,0.001181604,19870630,-0.016116843,0.043598026,0.006755727
19870430,-0.020359021,19870630,-0.017183864,0.022390348,0.029950746
19870529,-0.006051138,19870630,-0.023338416,0.039484495,0.010989346
19870630,-0.008936709,19870630,0.017886583,0.007780955,0.016085213
19830729,0.000910361,19880630,0.016072646,-0.00056533,-0.000980514
19830831,-0.031057452,19880630,-0.007065831,0.021926811,0.009391306
19830930,0.00274112,19880630,0.009408801,-0.018845696,-0.002266686
19831031,-0.034302466,19880630,0.023562408,-0.010943007,0.005328641
19831130,0.011241051,19880630,-0.007211275,0.012430378,0.014469089
19831230,-0.006189501,19880630,0.016872027,0.001638196,-0.001815703
19840131,0.006749454,19880630,0.009544663,0.018914277,0.004899319
19840229,-0.007853781,19880630,-0.008563558,0.004228122,-0.008868807
19840330,-0.011240729,19880630,-0.008665569,-0.006864902,-0.009474546
19840430,-0.015228625,19880630,0.021425643,0.003094355,-0.011889455
19840531,0.002258607,19880630,0.030799989,-0.006162038,-0.003596003
19840629,-0.000101739,19880630,0.017504674,-0.013757483,-0.022734098
19840731,-0.025126905,19880630,0.036404597,-0.027948763,0.001369658
19840831,0.005304145,19880630,-0.009629613,0.024514083,0.006808923
19840928,0.001826206,19880630,-0.012497224,0.006786234,0.019749909
19841031,-0.019485601,19880630,0.015013507,-0.034884646,0.001067419
19841130,-0.007106617,19880630,0.017709614,0.00993068,0.005619756
19841231,-0.007525355,19880630,0.003375967,-0.021610463,0.014171617
19850131,0.035099257,19880630,-0.013799575,-0.012538692,0.003600829
19850228,0.009055955,19880630,0.010470862,-0.006662916,-0.001546004
19850329,-0.011655397,19880630,0.0146345,0.005509651,-0.022877386
19850430,-0.006965166,19880630,0.006460232,-0.018360662,-0.005311175
19850531,-0.025842782,19880630,0.01086552,-0.020795841,-0.000366039
19850628,-0.004811356,19880630,0.015982384,-0.014435889,0.004141249
19850731,0.027000188,19880630,-0.011998207,-0.016738726,-0.007569738
19850830,0.001446,19880630,0.003478558,0.0022456,-0.013976572
19850930,-0.010270852,19880630,0.024441403,-0.015452489,-0.018219366
19851031,-0.010634903,19880630,0.002338967,-0.017859856,0.007869373
19851129,-0.008374449,19880630,0.019220421,-0.033134758,-0.015331988
19851231,-0.006416002,19880630,0.000889446,-0.017602598,-0.022212573
19860131,0.00615349,19880630,0.010104101,-0.034564462,-0.019876753
19860228,-0.014172983,19880630,0.012993531,-0.038448312,0.000149874
19860331,-0.007532607,19880630,0.010189722,-0.030119803,0.010256053
